"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"554","","451.268966","6.40466666666667","","",0,0,37.72,5026.99,4736.98,4993.48
"555","mz339.21674rt6.41","339.216736","6.40733333333333","omu264","",39.78,82.15,78.8,16647.38,14911.96,16099.34
"556","mz113.05965rt2.58","113.059676","6.40733333333333","omu198","",414.15,51.67,47.84,10140.11,9047.67,9200.26
"557","","239.127796","6.4125","","",152.66,176.57,150.32,3920.56,4148.48,3853.44
"558","","419.241776","6.41266666666667","","",81.3,0,26.27,6375.59,7051.51,6087.91
"559","mz658.50949rt6.42","658.509496","6.41616666666667","omu80","",55039,59128.63,61116,74773.85,67768.7,71324.55
"560","mz686.35726rt6.42","686.357256","6.4205","omu81","",2319.54,1839.74,1365.02,13714.92,11891.37,11496.39
"561","","702.535286","6.4215","","",18747.32,14878.41,15052.78,30968.27,29659.81,25328.21
"562","","714.388526","6.42566666666667","","",658.52,454.26,764.6,6102.87,7203.23,6771.84
"563","mz614.4838rt6.43","614.483796","6.43083333333333","omu82","",117978.02,114878.06,120840.41,135224.94,129462.03,131322
"565","mz570.45723rt6.45","570.457226","6.44583333333333","omu272","",235096,238863.28,240018.03,257020.16,244561.63,239534.86
"566","mz124.08673rt6.46","124.086736","6.457","omu265","3,3'-Iminobispropanenitrile",186685.22,198692.95,203631.97,202237.64,67408.07,154820.47
"567","","378.297836","6.45816666666667","","",8164.03,7097.51,10532.64,7666.8,8049.33,7872.56
"568","mz422.38382rt6.48","422.383816","6.4815","omu209","",33597.36,26673.54,33039.64,28721.51,32400.66,36238.42
"569","","619.439066","6.4855","","",38597.03,21508.26,26876.75,40405.46,39290.89,40278.55
"570","mz247.16706rt6.49","247.167056","6.48583333333333","omu276","",362752.94,188540.42,36153.74,29712.3,21968.05,19075.81
"571","mz466.41044rt6.49","466.410436","6.486","omu83","",24689.11,14465.2,15535.23,17020.84,16394.66,16997.37
"572","mz256.26414rt6.49","256.264136","6.48766666666667","omu277","4-Dodecylmorpholine,N,N-Diethyldodecanamide,Palmitamide",4366.19,2937.49,2969.55,50491.21,41318.4,38294.09
"573","","378.357506","6.48833333333333","","",22593.96,24112.78,25395.13,25908.49,27442.51,27980.58
"574","mz510.4369rt6.49","510.436896","6.49383333333333","omu268","",20088.99,8401.56,9331.78,8777.77,11251.71,10179.66
"575","mz708.5105rt6.5","708.510496","6.49533333333333","omu84","",38332.9,163688.23,146303.03,86363.41,134151.59,135367.58
"576","mz311.25587rt6.5","311.255866","6.4955","omu85","",29044.78,33898.05,32941.89,34606.59,32346.02,30512.85
"577","","575.412736","6.497","","",88450.88,70751.38,50080.73,82984.02,78790.93,52856.91
"578","mz438.37862rt6.54","438.378616","6.53633333333333","omu278","",203883.27,343383.75,213593.3,231223.41,321858.41,317371.31
"579","mz394.35246rt6.54","394.352456","6.5445","omu279","",115192.77,196175.22,122932.48,192459.94,189467.13,181452.36
"580","mz350.32675rt6.54","350.326746","6.5445","omu280","",47203.49,48246.1,44338.97,69552.58,40731.55,38908.8
"581","mz369.29765rt6.56","369.297646","6.56433333333333","omu205","",7286.26,140294.48,141528.42,51440.12,89072.34,29254.07
"582","","808.904296","6.58683333333333","","",2481.91,17405.6,18013.58,1426.66,26280.68,35923.02
"583","","825.566626","6.60533333333333","","",11979.08,17636.78,17988.47,16530.45,12659.19,4667.7
"584","mz282.27957rt6.61","282.279576","6.60883333333333","omu266","Laurocapram",6007.28,4079.94,4854.2,206364.25,186699.5,167348.86
"585","","265.253556","6.60883333333333","","",0,377.84,453.38,6789.86,9101.48,6048.81
"586","","809.241036","6.621","","",18330.28,23902.35,24684.94,23726.35,44385.34,36294.3
"587","mz171.13805rt6.63","171.138046","6.628","omu86","epsilon-Decalactone",18888.36,20000.21,16663.64,14463.64,13403.56,11826.37
"588","mz425.2149rt6.63","425.214906","6.62933333333333","omu270","Tributyl acetylcitrate",118966.65,101668.43,52856.51,210164.44,39039.1,33125.52
"589","mz413.32403rt6.64","413.324026","6.6355","omu281","",14973.32,82069.73,105029.17,79450.47,78223.05,84049.83
"590","","810.892566","6.65216666666667","","",7205.57,18243.05,3931.68,19348.57,17557.86,2356.43
"591","","992.707806","6.65566666666667","","",17292.53,31340.09,29505.28,28451.6,30278.75,4751.43
"592","","796.214666","6.65666666666667","","",1670.89,14109.67,5548.92,17019.79,17437.83,13371.94
"594","","680.480206","6.662","","",7199.79,8312.62,85530.79,71136.91,71167.94,59986.78
"595","","457.350406","6.6635","","",11159.88,123156.45,119539.49,87835.06,86277.29,92507.32
"597","","794.564176","6.67583333333333","","",2790.84,10145.19,4799.83,31619.05,41593.11,5509.87
"602","","362.926136","6.689","","",14273.32,15458.77,15755.77,12624.64,13028.04,8066.48
"612","","399.210796","6.71666666666667","","",1918.44,2545.86,2985.37,2271.24,2613.5,1676.62
"613","","166.097616","6.72316666666667","","",4541.25,116394.09,4379.05,3043.52,2523.81,3875.48
"614","","187.983396","6.72433333333333","","",3558.84,3352.45,3304.56,4142.88,2875.03,3476.56
"616","","76.932426","6.72516666666667","","",2297.64,2459.9,2058.58,2217.88,2719.47,1924.4
"619","","128.962726","6.72566666666667","","",4683.73,45899.15,29549.54,4695.4,3731.27,13684.47
"620","","188.978656","6.72566666666667","","",5249.57,5121.02,4478.93,5859.94,4846.01,5426
"621","","147.952196","6.72566666666667","","",15891.49,14761.77,13815.28,12823.16,14573.89,12158.04
"622","","141.983176","6.72566666666667","","",6482.77,6294.84,4497.96,5969.11,6387.68,5301.7
"623","","115.964336","6.72566666666667","","",17326.15,16176.67,14165.67,17532.37,15525.72,15916.4
"624","","250.863176","6.72633333333333","","",7050.56,5254.11,5801.96,4543.47,4067.04,4195.85
"626","","292.888236","6.72633333333333","","",5746.28,4608.66,6538.49,7662.96,6226.73,4267.67
"628","","90.000406","6.72683333333333","","",14755.47,16280.65,12888.24,16585.05,14601.72,16326.24
"631","","109.515766","6.727","","",18533.67,18339.65,16780.69,21016.01,18355.2,19074.02
"633","","74.937236","6.727","","",8329.54,7067.21,5823.99,8650.74,6664.63,7206.36
"634","","59.929856","6.727","","",9704.02,8132.74,6882.59,9383.17,8201.67,7835.79
"635","","84.945456","6.727","","",3796.03,3140.26,3225.95,2685.67,3077.8,3924.51
"638","","102.508706","6.728","","",2809.41,0,3648.87,4198.11,3500.63,2780.99
"640","","128.019606","6.72833333333333","","",2154.29,2800.42,2675.01,2566.15,2696.56,2131.84
"647","","71.529206","6.7295","","",13465.04,12056,14005.56,14644.04,15667.09,17926.77
"648","","494.811946","6.72966666666667","","",2313.93,2349.39,3674.38,4331.12,4065.85,17326.37
"651","","82.013526","6.72983333333333","","",4745.37,4113.51,4504.37,3871.29,5316.69,4222.14
"654","","124.964366","6.73016666666667","","",3746.17,3835.77,9998.76,1789.8,5793.59,7782.01
"655","","97.026096","6.73033333333333","","",0,0,2296.29,3001.36,175.85,2534.34
"659","","255.940036","6.731","","",1947.23,3191.8,3017.92,2052.55,1901.57,1731.33
"662","","49.499116","6.73166666666667","","",13813.75,14901.34,0,16073.13,16267.42,15023.76
"664","","81.520566","6.7325","","",1737.28,3661.09,2623.53,0,0,2530.87
"665","","54.496906","6.73283333333333","","",4620.96,0,4558.27,3167.29,4738.08,4382.43
"666","","182.902406","6.73316666666667","","",3122.83,3805.61,3507.33,3830.33,2652.85,4524.38
"669","","274.902436","6.73416666666667","","",14786.45,14557.92,10913.38,12904.76,8998.59,0
"670","","89.465196","6.735","","",2594.02,2386.08,2337.26,4481.84,0,3756.85
"671","","248.862806","6.73516666666667","","",7050.56,6821.06,6610.88,5837.82,5826.66,4802.65
"672","","286.890496","6.73583333333333","","",3713.61,4346.1,4706.6,2607.18,3538.45,2952.51
"673","","68.951756","6.73633333333333","","",1923.92,2545.2,2408.76,2399.41,2900.62,3428.19
"674","","273.895706","6.73833333333333","","",10336.27,3197.23,4192.21,11173.35,13279.85,9094.48
"675","","223.988606","6.73916666666667","","",9663.54,7710.07,9014.04,7712.48,7639.84,8136.36
"676","","249.944136","6.742","","",5874.18,4956.02,6062.86,3922.37,5744.7,4803.27
"678","","300.896496","6.74333333333333","","",4146.71,4923.02,4938.92,4323.96,4379.45,4266.89
"682","","67.934486","6.7465","","",4800.92,7879.12,6351.66,8756.77,7609.73,7764.31
"684","","271.894706","6.749","","",8216.26,5795.79,12093.72,10343.34,7317.83,8855.73
"685","mz98.51211rt6.76","98.512116","6.7555","omu259","",100631.87,0,162656.17,141944.27,136947.33,131941.38
"686","","149.987656","6.7575","","",24121.47,17306.82,13705.38,16613.32,14389.77,14545.09
"688","","247.942976","6.78116666666667","","",4064.76,11685.63,11562.91,9917.13,8187.32,6126.59
"689","","55.934076","6.78633333333333","","",108119.54,118164.3,52846.5,54254.66,121189.52,40792.38
"690","","363.789936","6.78633333333333","","",16632.31,17031.73,17776.56,14892.29,15480.55,14346.52
"691","","60.986416","6.79016666666667","","",3483.82,2266.76,12898.28,13913.6,7083.36,6011.17
"692","mz136.46266rt6.8","136.462656","6.8","omu222","",10247.78,14583.9,48342.1,0,68672,66830.88
"693","","156.975696","6.80983333333333","","",6391.14,6160.22,14032.35,14884.45,9352.82,5499.08
"694","mz513.81732rt6.95","513.817316","6.94683333333333","omu87","",14172.36,17134.02,15251.02,13567.34,15104.25,5498.89
"696","","131.929526","6.97516666666667","","",9922.91,7256,4313.47,5135.02,7217.41,6180.65
"697","","293.854706","6.97766666666667","","",4134.92,4084.06,3014.58,2691.65,3857.3,3535.85
"698","","172.956066","6.9795","","",4635.13,3727.04,3176.49,2973.15,4035.57,3319.21
"699","","239.888746","7.02633333333333","","",5256.32,5102.54,2356.5,4489.28,3874.16,4920.85
"700","","429.733556","7.0285","","",2228.83,2710.07,1883.35,2750.55,2753.32,2618.92
"701","","330.817236","7.03083333333333","","",2577.2,2995.44,1528.48,2998.62,2883.49,2699.27
"702","mz184.96109rt7.14","184.961086","7.13933333333333","omu216","",37436.64,13170.25,2712.15,45685.58,42763.25,31085.41
"703","mz195.91226rt7.16","195.912266","7.15883333333333","omu282","",33416.09,44226.81,8422.09,2975.45,40748.13,36383.9
"704","mz73.0647rt7.19","73.064696","7.19316666666667","omu267","",160563.72,181566.8,146277.05,121265.19,185284.34,130805.65
"705","","128.950646","7.196","","",9689.82,0,9964.42,61793.43,50595.16,43748.12
"706","","45.033326","7.24083333333333","","",196965.56,227272.33,218957.39,240336.69,130374.91,0
"707","mz550.21696rt7.25","550.216966","7.25066666666667","omu88","",6039.18,46467.84,19098.11,68275.48,48186.59,37906.41
"713","mz181.95145rt0.06","181.951446","0.0601666666666667","omu231","",2058.76,1132.02,2281.38,455.15,5905.68,5496.54
"714","","55.053976","0.051","","",5098.77,8030.38,0,2781.42,4702.57,4223.95
"715","mz135.10131rt0.05","135.101306","0.0531666666666667","omu222","",2271.79,10030.15,2788.02,10011.16,4101.51,1070.05
"716","","41.038456","0.0575","","",4264.57,5401.14,1110.25,2180.68,4168.98,410.26
"717","mz157.08389rt0.06","157.083886","0.0618333333333333","omu201","",27882.18,32396.58,17213.67,27054.48,34005.87,15565.01
"718","mz239.16221rt0.06","239.162206","0.0576666666666667","omu210","",10424.92,7431.68,14194.64,16411.03,13856.37,13669.61
"720","mz61.02827rt0.55","61.028366","0.0888333333333333","omu283","",0,21169.06,19307.3,21665.69,14791.04,25286.68
"721","mz61.02827rt0.55","61.028176","0.065","omu283","",126733.56,6987.66,29626.89,0,57326.36,17329.14
"724","","301.878816","0.093","","",5883.13,794.77,816.41,224.39,712.8,39.99
"726","","273.883496","0.0918333333333333","","",4536.49,1165.52,701.82,189.79,783.01,47.87
"727","","302.878186","0.0978333333333333","","",18803.38,1634.25,743.01,192.09,351.77,11545.72
"728","","303.877576","0.0983333333333333","","",14194.51,1044.11,855.68,173,712.8,10574.63
"729","","252.973836","0.0851666666666667","","",8922.89,4097.64,3361.57,901.6,2841.69,5954
"730","","150.951656","0.0925","","",12350.54,3732.72,3511.1,1095.62,2677.15,728.19
"731","","45.033456","0.0613333333333333","","",17794.74,4837.12,16745.29,21456.34,25507.13,16886.91
"732","","72.936936","0.0866666666666667","","",2191.75,2315.41,2794.01,771.75,2670.72,3565.84
"733","","148.953226","0.0936666666666667","","",27059.58,8164.76,7230.58,2228.52,5878.79,35446.88
"734","","152.951246","0.096","","",8365.39,1232.48,777.21,169.35,235.08,14047.56
"735","mz143.95893rt5.14","143.959126","0.0803333333333333","omu217","",4585,2596.67,4687.92,1089.81,1757.91,1369.52
"736","mz163.1329rt0.06","163.132896","0.0631666666666667","omu289","",7321.55,6655.96,2591.26,8990.54,7124.74,1497.97
"737","","304.875616","0.0986666666666667","","",18939.3,848.1,642.81,161.84,104.95,12350.72
"738","mz199.16943rt0.06","199.169426","0.059","omu220","",4609.67,7585.25,4451.15,7087.31,4032.88,4651.08
"740","","56.964566","0.0625","","",9078.98,4168.17,4962.61,839.42,9083.83,2968
"741","","306.874276","0.0968333333333333","","",13142.31,1000.64,515.07,74.68,108.94,9008.23
"742","mz61.00741rt0.08","61.007406","0.0805","omu89","",3261.13,0,2661.47,495.15,1542.82,1385.26
"743","","105.964036","0.105833333333333","","",11474.88,16125.55,5160.06,3631.58,4331.85,5210.55
"744","mz79.02088rt0.06","79.020876","0.058","omu330","2-Mercaptoethanol",0,847.35,8272.04,7140.89,13215.29,956.71
"745","","153.948726","0.0978333333333333","","",33187.63,4764.78,2130.99,854.71,1515.75,56572.98
"746","mz59.04904rt0.06","59.049046","0.064","omu90","",27856.66,44460.54,27811.94,24083.75,0,15391.79
"747","mz456.88404rt0.28","456.884286","0.088","omu284","",36998.83,26772.64,3361.35,1276.53,901.73,3651.64
"748","","251.973106","0.0863333333333333","","",3393.12,1591.57,1247.11,480.84,1163.95,2839.24
"749","mz73.06485rt0.07","73.064856","0.0713333333333333","omu91","",9184.25,17203.16,9733.55,11917.88,3990.62,1888.88
"750","","42.033826","0.0923333333333333","","",38196.93,38973.12,50281.4,19398.85,38579.61,223986.16
"751","mz116.97595rt0.06","116.975946","0.0596666666666667","omu247","",3137.61,1880.98,3218.15,1005.23,2304.94,8064.98
"752","mz74.05998rt0.53","74.059836","0.08","omu92","",3955.51,5237.54,4259.95,462.31,8028.54,1718.87
"753","","250.971956","0.089","","",4455.01,2227.57,1612.14,603,1500.4,16066.51
"754","mz130.00753rt0.06","130.007536","0.0615","omu235","",4184.57,2898.6,3689.07,1359.9,7086.78,1023.87
"755","","113.963376","0.088","","",2569.6,3418.34,3445.87,2133.83,4099.12,7301.81
"756","","182.985306","0.088","","",1615.87,1728.44,2476.65,1687.62,2637.06,5269.71
"757","","257.096416","0.0938333333333333","","",1746.25,697.51,1034.77,503.87,942.74,6071.11
"758","","255.268926","0.0953333333333333","","",10429.22,10504.83,15353.3,6259.98,17011.81,469.83
"759","","227.237816","0.095","","",4503.28,4544.36,6281.62,3494.42,7602.04,836.51
"760","","251.237686","0.0953333333333333","","",3392.42,4014.93,3881.96,3461.81,3740.73,763.51
"761","","367.241686","0.096","","",484.73,557.65,494.44,438.49,620.77,10.15
"762","","293.284056","0.0945","","",1761.34,1578.84,2086.85,1783.54,2141.68,21.54
"763","","315.266566","0.095","","",469.75,664.14,493.16,393.29,761.76,0
"764","","359.219706","0.0951666666666667","","",552.86,583.48,492.41,418.96,593.56,4.37
"765","mz922.0095rt2.51","922.009886","0.0948333333333333","omu225","",19460.65,24512.54,25076.3,12266.36,27433.29,169.35
"766","mz622.02858rt0.21","622.029126","0.0975","omu285","",19898.3,20427.4,21056.67,18163.3,19093.61,1560.93
"767","","329.190216","0.0953333333333333","","",414.42,422.36,545.21,367.99,570.14,0
"768","","343.242206","0.0978333333333333","","",2131.39,2514.26,2515.75,1957.95,1706.07,0
"769","","315.210946","0.0975","","",879.5,1057.94,1026.31,622.47,1122.89,0
"770","","724.977786","0.0986666666666667","","",8809.21,9273.11,9329.38,9395.71,9356.63,1283.9
"771","","943.992636","0.0958333333333333","","",1895.2,1833.52,1913.89,1414.64,1770.04,9.48
"772","mz223.20591rt0.1","223.205916","0.0991666666666667","omu93","",3275.95,3794.61,3392.07,3076.74,3454.64,260.63
"773","","397.288476","0.0978333333333333","","",607.83,382.75,726.95,515.09,791.65,0
"774","","146.994346","0.105166666666667","","",0,8373.38,7652.45,2517.66,8209.64,19.22
"778","","98.950076","0.108166666666667","","",9372.63,8584.11,8963.24,3015.62,10397.5,13.29
"779","","252.909646","0.110166666666667","","",62976.14,73742.27,75251.8,25454.49,84541.59,2773.79
"780","","415.302646","0.107666666666667","","",12068.55,11178.77,12253.63,9543.74,11537.35,8.79
"781","","201.898636","0.109","","",33922,35133.71,31992.29,12224.3,38139.26,1529.45
"782","","144.982216","0.1075","","",2071022.38,2148683.5,2132639,672203.06,2309439,139624.63
"783","","233.890006","0.110833333333333","","",6954.17,2195.75,2860.16,2335.34,8266.92,51.41
"784","","131.961716","0.107166666666667","","",759879.75,784145.69,792512.63,256419.28,858868,47811.09
"785","","327.250496","0.109333333333333","","",8862.63,7548.05,7724.79,5955.47,7450.48,55.94
"786","","224.914626","0.11","","",27121.88,77593.27,82270.49,25329.56,80197.54,2861.52
"787","","123.977456","0.106166666666667","","",7181.81,8370.3,5226.48,0,5125.26,7.05
"788","","131.974716","0.1065","","",2229.25,5591.55,6142,2252.5,3696.83,2639.89
"789","","245.187626","0.1085","","",1730.34,2446.85,2587.27,1532.86,1717.06,12.74
"790","","82.026086","0.1085","","",2772.79,2922.98,2756.99,1177.31,2860.36,14.31
"792","mz158.96406rt0.69","158.964116","0.1195","omu201","",98387.93,106901.12,108618.92,39153.83,103943.65,18990.51
"793","","221.034856","0.1155","","",0,43003.52,45235.57,37449.66,62143.52,47953.33
"794","","221.034846","0.138166666666667","","",127558.98,91518.3,82643.38,60820.12,76904.76,0
"795","","79.955226","0.123333333333333","","",13818.03,14522.17,13258.84,3319.65,15300.86,1006.44
"796","","64.015386","0.12","","",102859.38,105922.16,107157.1,35043.13,107526.09,27371.42
"797","","294.939226","0.118","","",104483.8,115510.04,120589.7,45997.77,116337.49,2806.89
"798","mz226.95187rt0.65","226.951836","0.123","omu286","",146723.19,157132.2,162142.3,48273.79,156930.02,39656.18
"799","","90.976256","0.12","","",137439.66,154700.86,160168.31,48467.36,155081.89,20384.16
"801","","305.874966","0.1745","","",10366.61,7480.47,6922.54,5250.16,10014.4,11257.87
"802","","80.939346","0.1485","","",52995.44,42817.72,48821.31,11824.1,0,1225.37
"803","","105.962966","0.181166666666667","","",901.55,1879.17,1903,1485.03,2491.32,5313.76
"804","","321.887636","0.179333333333333","","",6791.59,4535.21,5015.37,2707.42,6468,6167.44
"805","","109.958426","0.151166666666667","","",4597.27,3596.37,1118.5,2241.21,4794.13,6456.79
"808","","149.952836","0.187666666666667","","",98780.41,72719.55,77400.42,47810.59,95561.53,9056.76
"809","","306.872986","0.2055","","",12383.28,9488.53,1905.6,4689.58,12160.66,37.87
"810","","42.033856","0.185333333333333","","",185564.77,151797.06,179540.31,37399.6,306229.84,81142.35
"811","","150.951496","0.190666666666667","","",38279.14,36811.23,34389.39,9340.88,45908.25,17410.3
"812","","301.877976","0.196166666666667","","",11701.79,9381.24,9488.91,4164.35,13015.61,2247.98
"813","","303.876796","0.191166666666667","","",15307.19,12487.81,10122.93,6729.81,17092.05,1431.91
"814","","148.953136","0.197","","",85289.99,75120.18,72730.36,19667.53,93985.27,1507.77
"815","","171.959586","0.157166666666667","","",5308.77,303.78,5103.44,2883.44,553.68,13672.48
"817","","324.883866","0.207","","",5190.27,1793.79,3936.45,2628.12,783.7,106.54
"818","","325.883506","0.192","","",3864.66,2771.94,2571.02,1303.41,3394.62,0
"819","","307.873046","0.1865","","",6213.88,4348.37,4049.12,3846.72,5979.05,1067.02
"820","","152.950866","0.191166666666667","","",7432.11,6632.73,6483.03,4878.47,8763.13,2706.88
"821","","724.977566","0.197666666666667","","",45666.42,52603.94,55763.25,25811.47,48943.81,20.27
"822","","167.963226","0.199333333333333","","",1100.24,15699.21,15839.14,7300.81,19052.5,2795.44
"823","","153.948316","0.1865","","",36905.39,24598.83,27342.13,18198.25,35688.9,1796.24
"825","","323.885106","0.189166666666667","","",5389.7,3990.87,3881.78,2048.09,4805.9,3.45
"826","","251.973016","0.213333333333333","","",21251.95,15005.51,12234.54,1822.03,477.12,13058.42
"827","","166.963936","0.226","","",24155.23,24187.9,17438.95,2140.13,25917.85,8796.8
"829","","257.096576","0.234833333333333","","",593.24,12712.99,10355.99,3446.96,16590,21.83
"830","","252.973846","0.228","","",53353.1,37352.07,32397.05,4627.42,40056.17,33190.78
"831","mz622.02858rt0.21","622.028586","0.206666666666667","omu285","",158961.13,180067.41,166829.14,32885.72,184133.47,9043.05
"832","","250.971486","0.238","","",25782.89,18714.96,16107.8,2948.26,19338.6,742.49
"833","","41.038446","0.211666666666667","","",1079.9,1536.42,694.04,4628.36,47965.02,39069.84
"834","mz141.95846rt0.24","141.958466","0.237666666666667","omu199","",18646.71,3683.51,1113284.5,15600.78,194659.3,14062.78
"835","mz61.02812rt2.13","61.028146","0.257833333333333","omu287","",18920.9,7217.33,50581.09,0,39043.88,14787.3
"836","mz141.95838rt0.3","141.958386","0.301833333333333","omu199","",1194382.13,1196258,28241.67,294803.31,42499.15,27835.54
"837","mz456.88404rt0.28","456.884036","0.277","omu284","",384354.63,91963.85,47804.23,11.63,18323.4,3411.23
"838","","45.033416","0.293166666666667","","",2904.12,2126.01,851.42,1509.34,163858.08,174844.59
"839","mz61.02812rt2.13","61.028146","0.298666666666667","omu287","",181279.28,7850.89,7528.06,7209.81,105690.37,7833.53
"840","mz236.93915rt0.41","236.939146","0.4105","omu94","",5752.77,9597.72,4122.84,36884.52,39554.72,46702.82
"841","mz59.04906rt0.46","59.049066","0.458","omu215","",254438,236551.36,201233.53,275323.69,278919.13,38493.71
"842","mz158.96146rt0.44","158.961456","0.438333333333333","omu201","",192413.05,230738.77,215778.36,192970.34,110946.78,104916.28
"843","mz163.94022rt0.44","163.940286","0.443333333333333","omu95","",224906.55,201514.09,6337.41,34131.34,36470.08,1960.27
"844","mz186.95634rt0.46","186.956346","0.461166666666667","omu216","",187296.08,274059.22,214720.05,208957.61,248199.92,26629.63
"845","","61.030196","0.443333333333333","","",5872.02,94527.49,144412.14,20441.59,79797.11,27139.88
"846","mz135.10157rt0.51","135.101576","0.506333333333333","omu222","",4269.09,5205.96,5262.68,41699.81,44502.95,50463.6
"847","mz204.96739rt0.52","204.967386","0.522333333333333","omu288","",7581.21,81149.87,3618.29,48774.22,60328.99,9127.85
"848","mz74.05998rt0.53","74.059976","0.529833333333333","omu96","",400971.63,385791.66,6582.38,41433.81,7323.65,11460.74
"849","mz61.02827rt0.55","61.028266","0.548833333333333","omu283","",87486.05,153990.11,67413.13,70285.55,148774.36,0
"850","mz163.13312rt0.55","163.133126","0.552","omu289","",8021.06,6223.6,9324.58,34764.39,37506.55,42342.46
"853","mz42.03365rt3.8","42.033706","0.5655","omu97","",101443.29,80486.09,74212.13,0,118141.59,125405.55
"854","","56.964696","0.591833333333333","","",25438.11,554164.38,20484.19,95747.85,100088.96,97503.5
"857","mz144.95677rt0.57","144.956766","0.567","omu217","",26103.38,23030.21,21873.76,0,8426.81,25624
"858","mz162.96773rt0.57","162.967726","0.565666666666667","omu289","",11053.13,10077.7,9081.46,0,3712.36,9914.79
"859","","143.996996","0.624","","",4204.07,4670.41,2331.71,10897.9,10390.74,8861.21
"861","mz130.96578rt0.61","130.965776","0.613","omu235","",7306.22,5561,2375.96,72471.38,57301.49,97924
"862","","128.019006","0.621166666666667","","",5519.38,2704,2979.75,6198.66,7396.89,6367.76
"863","","40.987126","0.6185","","",6448.64,4686.32,3444.05,8979.44,9450.49,7774.26
"864","mz185.11503rt0.64","185.115026","0.643166666666667","omu216","",123088.07,125152.27,118564.8,96512.7,95339.75,137614.2
"865","mz157.08372rt0.65","157.083716","0.645666666666667","omu201","",271214.56,281608.97,247136.19,176393.38,192919.02,26494.1
"866","mz156.04233rt0.65","156.042326","0.6485","omu241","",8722.8,16680.47,16109.71,14417.49,3644.25,4000.16
"867","mz140.06818rt0.65","140.068176","0.6525","omu199","",19125.12,73800.26,68517.63,10273.41,11122.01,13464.26
"868","mz226.95187rt0.65","226.951866","0.652666666666667","omu286","",5233.66,5802.05,5289.39,52201.89,52853.88,51810.55
"869","mz61.02827rt0.55","61.028296","0.666","omu283","",586565.94,92951.04,79817.04,164746.17,15101.7,7587.47
"870","mz158.96406rt0.69","158.964056","0.686","omu201","",57964.01,52439.66,14516.2,211877.64,192201.34,276411.53
"871","mz90.97652rt0.69","90.976516","0.688666666666667","omu98","",1905.83,2376.31,1395.74,14877.52,15868.34,12553.83
"872","","106.086106","0.702833333333333","","",248.49,117.16,193.47,4274.84,5000.38,4102.45
"873","","42.034046","0.716","","",233522,245618.33,111481.44,125553.15,10729.44,10746.95
"874","mz254.94991rt0.72","254.949916","0.7185","omu290","",12954.32,12800.61,11307.79,3418.74,3162,0
"875","mz236.93861rt0.72","236.938606","0.723666666666667","omu291","",55833.7,264582.25,252632.56,0,150.67,0
"876","mz137.07229rt0.72","137.072296","0.724166666666667","omu292","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide",81.21,75.24,0,5106479,4880720.5,4759784.5
"877","mz122.06004rt0.74","122.060036","0.740333333333333","omu293","",0,1112.32,136.54,22209.28,26712.42,22626.99
"878","mz61.02827rt0.55","61.028236","0.784","omu283","",0,28344.13,44031.55,17648.06,24175.49,28846.88
"879","","116.071996","0.802333333333333","","",451.74,377.86,100.64,2864920.75,3281832.25,2815059
"880","","58.994756","0.789666666666667","","",148.6,137.44,66.96,52850.94,58064.12,52125.58
"882","mz112.05043rt0.83","112.050426","0.830666666666667","omu246","6-Aminouracil,Cytosine,Creatinine,cytosine,CYTOSINE",21.81,127.04,26.57,6478416,6777602.5,6164161
"883","mz455.18897rt0.84","455.188966","0.841666666666667","omu294","",23.02,36.47,44.41,2275839.75,2347879,2324506.25
"884","mz192.15969rt0.87","192.159756","0.871666666666667","omu99","Triisopropanolamine",1333.93,1630.82,1823.84,110851.04,162278.7,152789.64
"885","mz61.02827rt0.55","61.028156","0.881166666666667","omu283","",82348.84,24932.87,10436.2,10456.12,52832.29,67989.93
"886","mz123.05538rt0.94","123.055376","0.944333333333333","omu295","Vitamin PP,Niacinamide,Nicotinamide,nicotinamide",653.79,32.76,0,1938057.38,2388932,2212811.75
"887","mz80.0492rt0.94","80.049206","0.944333333333333","omu100","",4158.95,5258.28,2234.13,26176.35,29969.88,30316.82
"888","mz137.07102rt0.96","137.071016","0.957333333333333","omu292","3-Carbamoyl-1-methylpyridinium,4-Hydroxybenzoate,4-Hydroxybenzoic acid sodium salt,o-Hydroxybenzoic acid,1-Methylnicotinamide,Benzoyl hydrazine,4-Aminobenzamide",33.01,0,27.6,1390828.63,3655177.75,3486545.25
"889","mz61.02827rt0.55","61.028246","0.988166666666667","omu283","",140485.56,159743.73,143478.11,37604.64,0,119380.33
"890","mz245.07723rt1.21","245.077326","0.999166666666667","omu296","Uridine (not validated),Uridine,Ribavirin",9436.77,11940.81,2288.35,25563.97,63515.97,46889.01
"891","mz113.03442rt1","113.034426","0.999333333333333","omu246","Maleic hydrazide",166,23.49,0,110606.23,160654.31,134802.52
"892","mz44.04943rt1.05","44.049436","1.046","omu298","",0,0,1800.13,399987.56,187466.22,163535.81
"893","mz455.18837rt1.05","455.188376","1.05416666666667","omu294","",63.32,17.79,0,1927050.13,2110228,1915091.75
