"Bucket label","RT","m/z","Formula","121523_Blank_expanded_gradient_73_1_6075","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6077","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6080","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6081","121523_Blank_expanded_gradient_73_1_6082","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6083","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6085","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6088","121523_Blank_expanded_gradient_73_1_6089","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6090","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6094","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6095"
"newJC1",,,,"Blank expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Blank expanded gradient","Coculture 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 0.25 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient","Blank expanded gradient","JC1 0.25 mg_mL expanded gradient","Coculture 1 mg_mL expanded gradient","JC1 1 mg_mL expanded gradient","Media 1 mg_mL expanded gradient","Coculture 0.25 mg_mL expanded gradient","Media 0.25 mg_mL expanded gradient"
"822.38744 Da 689.02 s",11.483643,823.39472,"C53H59O4PS",0.0,6346.4521484375,0.0,3349.3291015625,4234.025390625,0.0,940.9498901367188,0.0,0.0,7665.22607421875,384.2767028808594,3421.928955078125,3956.9814453125,0.0,0.0,0.0,7702.63525390625,3068.93017578125,3806.592041015625,468.6583251953125,495.7394104003906
"461.23025 Da 43.72 s",0.728732,462.23753,"C27H31N3O4",0.0,0.0,488.3446960449219,1640.6904296875,0.0,0.0,0.0,0.0,0.0,0.0,508.9563293457031,1600.6021728515625,0.0,0.0,0.0,636.9132080078125,0.0,1501.9083251953125,0.0,0.0,0.0
"592.25755 Da 46.68 s",0.778079,593.26483,"C21H32N14O7",0.0,1537.7188720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.054443359375,0.0,0.0,0.0,0.0,0.0,0.0,1936.111083984375,0.0,0.0,565.7569580078125,0.0
"256.09250 Da 47.83 s",0.797215,257.09978,"C12H16O6",0.0,3578.2509765625,1604.7548828125,1580.265380859375,1990.4364013671875,1893.63916015625,3045.589111328125,0.0,2403.352294921875,3438.445556640625,1311.2200927734375,1771.737060546875,2091.580810546875,1723.557373046875,0.0,1213.8338623046875,3355.035888671875,1560.149658203125,2470.615234375,2387.594970703125,1613.2890625
"461.09338 Da 47.87 s",0.797813,462.10065,"C9H21N9O9P2",0.0,0.0,602.9759521484375,1156.079345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.871826171875,0.0,0.0,0.0,0.0,0.0,1271.2037353515625,0.0,0.0,0.0
"467.21694 Da 47.87 s",0.797871,468.22422,"C15H39N3O9P2",0.0,0.0,824.202392578125,1768.373291015625,0.0,0.0,0.0,0.0,0.0,0.0,946.7254638671875,2231.403076171875,0.0,0.0,0.0,798.7721557617188,0.0,2309.399169921875,0.0,0.0,0.0
"439.24955 Da 48.04 s",0.800693,422.24744,"C25H33N3O4",0.0,1354.83056640625,0.0,0.0,0.0,0.0,0.0,0.0,407.3152160644531,1748.9150390625,0.0,0.0,0.0,0.0,0.0,0.0,1586.4140625,0.0,499.932861328125,0.0,0.0
"492.26647 Da 48.15 s",0.802497,493.27375,"C29H36N2O5",0.0,0.0,665.71337890625,1674.7086181640625,0.0,0.0,0.0,0.0,0.0,0.0,657.2354125976562,1903.6195068359375,0.0,0.0,0.0,759.4826049804688,0.0,1496.497314453125,0.0,0.0,0.0
"470.28422 Da 48.59 s",0.809799,471.29179,"C21H38N6O6",0.0,0.0,5287.4072265625,19039.1328125,788.9894409179688,0.0,0.0,0.0,0.0,0.0,5381.0234375,18299.458984375,883.1629638671875,0.0,0.0,5632.2734375,0.0,19716.5703125,813.3472290039062,0.0,0.0
"442.21676 Da 48.35 s",0.805869,443.22389,"C22H34O9",0.0,6992.74755859375,0.0,0.0,0.0,0.0,3128.659912109375,0.0,2437.940185546875,7825.32763671875,0.0,0.0,0.0,0.0,0.0,0.0,6823.0517578125,0.0,0.0,2791.076171875,0.0
"371.21560 Da 48.42 s",0.807034,354.21254,"C10H30N9O4P",0.0,0.0,3279.8828125,9372.79296875,971.8515014648438,0.0,0.0,0.0,0.0,0.0,3258.338134765625,9566.7265625,687.3248901367188,0.0,0.0,3176.7353515625,0.0,9818.72265625,815.7061157226562,0.0,0.0
"402.22123 Da 48.67 s",0.811227,403.22850,"C17H39O6PS",0.0,0.0,0.0,1630.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,491.20684814453125,1351.9906005859375,0.0,0.0,0.0,479.8274841308594,0.0,1619.9395751953125,0.0,0.0,0.0
"445.23493 Da 48.18 s",0.803038,446.24220,"C27H31N3O3",0.0,0.0,5035.8125,16021.349609375,2505.47607421875,575.5430297851562,0.0,0.0,0.0,0.0,5328.69873046875,16846.044921875,2278.986572265625,590.8855590820312,0.0,5254.53125,0.0,17046.9375,2442.021728515625,0.0,614.5285034179688
"452.23740 Da 48.73 s",0.812089,453.24467,"C16H33KN10O3",0.0,0.0,805.0270385742188,2101.756591796875,0.0,0.0,0.0,0.0,0.0,0.0,770.1058959960938,2412.468994140625,0.0,0.0,0.0,648.669677734375,0.0,2360.404541015625,0.0,0.0,0.0
"484.29962 Da 48.25 s",0.804221,485.30690,"C23H49O6PS",0.0,0.0,6024.90283203125,23046.857421875,1835.3023681640625,0.0,0.0,0.0,0.0,0.0,6931.58447265625,23702.6953125,1719.9703369140625,0.0,0.0,6805.146484375,0.0,24237.3359375,2082.023681640625,0.0,0.0
"243.12077 Da 48.51 s",0.808528,244.12805,"C6H18KN7O",0.0,0.0,0.0,1902.2989501953125,0.0,0.0,0.0,0.0,0.0,0.0,591.36572265625,1985.2872314453125,0.0,0.0,0.0,0.0,0.0,1980.187744140625,0.0,0.0,0.0
"449.24745 Da 48.36 s",0.806064,450.25473,"C15H27N15O2",0.0,6510.32421875,559.5881958007812,2065.06640625,1480.956298828125,553.6373901367188,2614.566650390625,0.0,2105.4921875,7923.50439453125,460.831298828125,1990.1583251953125,1660.344482421875,0.0,0.0,515.1754760742188,8134.3076171875,2208.9267578125,1874.2755126953125,2311.811767578125,0.0
"354.18940 Da 48.46 s",0.807661,355.19668,"C15H30O9",0.0,0.0,1596.4090576171875,3841.063720703125,0.0,0.0,0.0,0.0,0.0,0.0,1531.8228759765625,3640.308837890625,0.0,0.0,0.0,0.0,0.0,3871.216064453125,0.0,0.0,0.0
"453.25826 Da 48.49 s",0.808207,454.26554,"C26H35N3O4",0.0,0.0,2465.661865234375,6903.9716796875,0.0,0.0,0.0,0.0,0.0,0.0,2549.469482421875,6981.90966796875,0.0,0.0,0.0,2581.834716796875,0.0,6613.4296875,0.0,0.0,0.0
"546.31345 Da 48.76 s",0.812648,547.32073,"C27H42N6O6",0.0,0.0,1863.7474365234375,3716.25048828125,1492.673828125,400.43878173828125,0.0,0.0,0.0,0.0,1908.3037109375,3898.130615234375,1374.3880615234375,538.5691528320312,0.0,1821.19677734375,0.0,3761.053466796875,1198.8642578125,0.0,613.9500732421875
"354.18957 Da 48.33 s",0.805546,355.19685,"C16H34O4S2",0.0,0.0,3703.33984375,9432.888671875,1040.590087890625,0.0,0.0,0.0,0.0,0.0,3592.434326171875,10328.59375,803.7770385742188,0.0,0.0,3584.034423828125,0.0,10096.8359375,1097.2808837890625,0.0,0.0
"243.15750 Da 48.19 s",0.803194,244.16478,"C11H21N3O3",0.0,0.0,507.68035888671875,1553.9700927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.6739501953125,0.0,0.0,0.0,0.0,0.0,1664.93603515625,0.0,0.0,0.0
"548.28009 Da 48.19 s",0.803134,549.28737,"C16H41N10O9P",0.0,0.0,662.1112060546875,1275.5491943359375,0.0,0.0,0.0,0.0,0.0,0.0,728.1534423828125,1632.299072265625,0.0,0.0,0.0,633.3226318359375,0.0,1490.568115234375,0.0,0.0,0.0
"484.22746 Da 48.27 s",0.804531,485.23473,"C20H32N6O8",0.0,10428.0419921875,0.0,0.0,0.0,0.0,5236.76171875,0.0,4473.9482421875,12646.1318359375,0.0,0.0,0.0,0.0,0.0,0.0,12656.15234375,0.0,0.0,4966.03076171875,0.0
"512.22221 Da 49.03 s",0.817124,513.22949,"C18H24N16O3",0.0,2444.34326171875,0.0,0.0,0.0,0.0,1028.84716796875,0.0,822.275146484375,2318.937744140625,0.0,0.0,0.0,0.0,0.0,0.0,2173.338134765625,0.0,0.0,1036.767333984375,0.0
"340.21061 Da 49.15 s",0.819142,341.21789,"C16H36O3S2",0.0,0.0,489.53173828125,1427.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.195068359375,0.0,0.0,0.0,0.0,0.0,1497.8253173828125,0.0,0.0,0.0
"243.15732 Da 48.96 s",0.816071,244.16460,"C11H21N3O3",0.0,0.0,1695.500244140625,4193.88037109375,2278.584716796875,577.1861572265625,0.0,0.0,0.0,0.0,1745.216552734375,4155.4326171875,2163.896484375,693.08740234375,0.0,1706.9420166015625,0.0,4122.9609375,2162.53662109375,0.0,900.7310180664062
"442.21750 Da 48.28 s",0.804665,443.22478,"C22H34O9",0.0,2021.7176513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.716796875,0.0,0.0,0.0,0.0,0.0,0.0,2084.93310546875,0.0,0.0,0.0,0.0
"486.24508 Da 49.06 s",0.817634,469.23948,"C17H26N16O2",0.0,95554.484375,0.0,0.0,0.0,0.0,28034.408203125,0.0,0.0,98573.1484375,0.0,0.0,0.0,0.0,0.0,0.0,13665.2373046875,0.0,0.0,23507.943359375,0.0
"440.23912 Da 48.32 s",0.805278,441.24640,"C23H36O8",0.0,1378.6971435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.653076171875,0.0,0.0,0.0,0.0,0.0,0.0,1732.5556640625,0.0,0.0,0.0,0.0
"426.22175 Da 49.38 s",0.822944,427.22903,"C17H34N2O10",0.0,23785.419921875,0.0,0.0,0.0,0.0,6286.40478515625,0.0,0.0,23929.001953125,0.0,0.0,0.0,0.0,0.0,0.0,2766.97705078125,0.0,0.0,5046.00927734375,0.0
"485.25143 Da 50.48 s",0.841359,486.25871,"C22H36KN7O3",0.0,4317.0947265625,729.4564819335938,2113.11669921875,0.0,0.0,1249.5001220703125,0.0,0.0,4684.77001953125,0.0,2387.151611328125,0.0,0.0,0.0,0.0,4406.166015625,2195.739990234375,0.0,0.0,0.0
"510.24456 Da 49.05 s",0.817487,511.25184,"C23H30N10O4",0.0,1516.7652587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.10693359375,0.0,0.0,0.0,0.0,0.0,0.0,1387.99609375,0.0,0.0,0.0,0.0
"484.22799 Da 48.48 s",0.807985,485.23526,"C22H37N4O4PS",0.0,9902.599609375,0.0,0.0,0.0,0.0,2081.152099609375,0.0,1232.018798828125,8389.259765625,0.0,0.0,0.0,0.0,0.0,0.0,10065.673828125,0.0,0.0,1602.967529296875,0.0
"466.21603 Da 48.49 s",0.808213,467.22331,"C24H34O9",0.0,1614.036865234375,0.0,0.0,0.0,0.0,957.5313110351562,0.0,764.3168334960938,1678.745849609375,0.0,0.0,0.0,0.0,0.0,0.0,1962.438720703125,0.0,0.0,727.4384765625,0.0
"527.26158 Da 50.86 s",0.847641,528.26886,"C25H41N3O7S",0.0,0.0,316.96630859375,1605.2933349609375,1434.3404541015625,0.0,0.0,0.0,0.0,0.0,0.0,1556.8519287109375,1635.5133056640625,0.0,0.0,496.3066101074219,1758.312744140625,1179.4876708984375,0.0,0.0,0.0
"408.21125 Da 48.98 s",0.816354,409.21852,"C22H32O7",0.0,5333.8173828125,0.0,0.0,0.0,0.0,1540.5643310546875,0.0,903.5469360351562,5436.8828125,0.0,0.0,0.0,0.0,0.0,0.0,5716.48779296875,0.0,0.0,1385.154052734375,0.0
"424.20648 Da 49.21 s",0.820163,425.21376,"C22H32O8",0.0,1577.530517578125,0.0,0.0,0.0,0.0,526.3934326171875,0.0,0.0,1547.3134765625,0.0,0.0,0.0,0.0,0.0,0.0,1402.7974853515625,0.0,0.0,455.34423828125,0.0
"450.22250 Da 48.90 s",0.815020,451.22978,"C24H34O8",0.0,5423.759765625,0.0,0.0,0.0,0.0,1860.1060791015625,0.0,1301.5142822265625,5352.2783203125,0.0,0.0,0.0,0.0,0.0,0.0,5126.31884765625,0.0,0.0,1387.0394287109375,0.0
"614.30134 Da 49.02 s",0.816991,615.30862,"C27H47N6O6PS",0.0,13952.8857421875,0.0,0.0,0.0,0.0,3420.18505859375,0.0,2517.6162109375,15873.0546875,0.0,0.0,0.0,0.0,0.0,0.0,15303.7080078125,0.0,0.0,3144.734619140625,0.0
"482.24746 Da 48.95 s",0.815839,483.25474,,0.0,0.0,0.0,428.02044677734375,2088.8017578125,604.8488159179688,0.0,0.0,0.0,0.0,0.0,0.0,2238.8974609375,624.726806640625,0.0,0.0,0.0,0.0,2192.538330078125,0.0,833.1699829101562
"524.33122 Da 48.97 s",0.816162,525.33849,"C25H44N6O6",0.0,0.0,7225.30712890625,24041.314453125,8840.4228515625,2358.8291015625,0.0,0.0,0.0,0.0,7404.9091796875,23521.28125,8444.095703125,2733.443603515625,0.0,7080.30224609375,0.0,23978.552734375,8707.755859375,0.0,2428.12109375
"253.15305 Da 48.99 s",0.816426,254.16033,"C11H19N5O2",0.0,1320.766357421875,0.0,0.0,1008.1832275390625,645.9981689453125,776.7667236328125,0.0,829.00927734375,1185.8165283203125,0.0,553.583740234375,0.0,0.0,0.0,0.0,2136.20703125,0.0,0.0,0.0,0.0
"658.32746 Da 49.02 s",0.816991,659.33473,"C38H46N2O8",0.0,324888.40625,0.0,0.0,0.0,0.0,71669.3125,0.0,47533.12109375,352023.0625,0.0,0.0,0.0,0.0,0.0,0.0,365961.5625,0.0,0.0,59594.98046875,0.0
"455.22605 Da 49.03 s",0.817139,456.23333,"C21H33N3O8",0.0,1797.6182861328125,0.0,0.0,0.0,0.0,534.1006469726562,0.0,0.0,2111.5087890625,367.00323486328125,0.0,1154.8814697265625,0.0,0.0,0.0,1701.7301025390625,1163.133544921875,950.0762939453125,413.6390686035156,0.0
"592.25896 Da 49.06 s",0.817698,593.26624,"C22H40N8O9S",0.0,3589.5771484375,0.0,0.0,0.0,0.0,1563.9117431640625,0.0,1079.8682861328125,4024.388427734375,0.0,0.0,0.0,0.0,0.0,0.0,4218.8037109375,0.0,0.0,1284.2254638671875,0.0
"340.21036 Da 49.07 s",0.817846,341.21764,"C15H32O8",0.0,0.0,2127.62744140625,5254.06787109375,2914.292724609375,780.6849975585938,0.0,0.0,0.0,0.0,2074.0322265625,5374.63427734375,2875.12060546875,821.0475463867188,0.0,2263.09521484375,0.0,5574.39453125,2854.33984375,0.0,837.05810546875
"408.21141 Da 49.44 s",0.824024,409.21850,"C22H32O7",0.0,38772.421875,0.0,0.0,0.0,0.0,13335.9326171875,0.0,10449.0712890625,40846.140625,0.0,0.0,0.0,0.0,0.0,0.0,38964.2578125,0.0,0.0,11794.666015625,0.0
"574.30604 Da 49.40 s",0.823380,575.31304,"C28H42N6O7",0.0,3709.019775390625,0.0,0.0,0.0,0.0,1138.6070556640625,0.0,1371.0889892578125,4263.2509765625,0.0,0.0,0.0,0.0,0.0,0.0,3542.089111328125,0.0,0.0,1277.60986328125,0.0
"385.18511 Da 49.14 s",0.818923,386.19238,"C22H27NO5",0.0,1628.0545654296875,0.0,0.0,0.0,0.0,695.4525756835938,0.0,0.0,1708.51708984375,0.0,0.0,0.0,0.0,0.0,0.0,2091.844970703125,0.0,0.0,584.4827270507812,0.0
"225.11009 Da 49.46 s",0.824271,226.11737,"C6H16KN7",0.0,3372.788818359375,0.0,0.0,0.0,0.0,1246.3359375,0.0,858.0093383789062,4908.75634765625,0.0,0.0,0.0,0.0,0.0,0.0,3553.088623046875,0.0,0.0,1036.82177734375,0.0
"469.25207 Da 49.80 s",0.829918,470.25935,"C33H31N3",0.0,0.0,634.0874633789062,1964.1292724609375,611.7273559570312,0.0,0.0,0.0,0.0,0.0,531.6679077148438,2001.9921875,707.0894775390625,0.0,0.0,590.63623046875,0.0,1874.352783203125,547.4412841796875,0.0,0.0
"464.19457 Da 49.47 s",0.824556,465.20185,"C18H34N4O6P2",0.0,0.0,602.339599609375,1820.1219482421875,0.0,0.0,0.0,0.0,0.0,0.0,554.3909912109375,1876.314697265625,0.0,0.0,0.0,797.5684814453125,0.0,1730.361572265625,0.0,0.0,0.0
"279.12160 Da 49.46 s",0.824275,280.12887,"C13H17N3O4",0.0,2758.426513671875,0.0,0.0,0.0,0.0,701.39599609375,0.0,575.3048095703125,3224.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,2810.072998046875,0.0,0.0,677.7276611328125,0.0
"421.20572 Da 49.85 s",0.830873,422.21300,"C12H36N7O3PS2",0.0,1732.788330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.336669921875,0.0,0.0,0.0,0.0,0.0,0.0,1306.7064208984375,0.0,0.0,0.0,0.0
"233.11514 Da 49.12 s",0.818653,234.12241,"C7H16ClN7",0.0,2010.519775390625,0.0,0.0,0.0,0.0,777.3345336914062,0.0,731.3679809570312,2381.052734375,0.0,0.0,0.0,0.0,0.0,0.0,1853.2603759765625,0.0,0.0,655.0203857421875,0.0
"542.23121 Da 49.24 s",0.820715,543.23849,"C18H30N12O8",0.0,3207.956787109375,0.0,721.7730712890625,789.4443969726562,0.0,1120.590576171875,0.0,1049.4957275390625,3393.06591796875,0.0,653.9410400390625,922.6294555664062,0.0,0.0,0.0,3444.86474609375,550.9464111328125,669.9734497070312,1022.4234008789062,0.0
"296.14771 Da 49.29 s",0.821442,297.15498,"C12H24O8",0.0,6010.81884765625,0.0,0.0,0.0,0.0,2268.792724609375,0.0,1911.9229736328125,6552.39501953125,0.0,0.0,0.0,0.0,0.0,0.0,6488.16064453125,0.0,0.0,2184.08154296875,0.0
"450.22202 Da 49.23 s",0.820551,451.22929,"C28H34O3S",0.0,17162.00390625,0.0,0.0,0.0,0.0,6042.26123046875,0.0,4688.26025390625,18536.5546875,0.0,0.0,0.0,0.0,0.0,0.0,17619.494140625,0.0,0.0,5207.2275390625,0.0
"483.23174 Da 50.80 s",0.846712,484.23902,"C19H48ClK2NO3S",0.0,2991.948486328125,0.0,2345.345703125,0.0,0.0,838.4061279296875,0.0,0.0,3106.480224609375,0.0,2605.9580078125,0.0,0.0,0.0,0.0,3061.306640625,1778.3424072265625,0.0,0.0,0.0
"524.26905 Da 49.38 s",0.822980,525.27632,"C34H32N6",0.0,0.0,432.2760314941406,1218.793701171875,1568.4459228515625,472.0884094238281,0.0,0.0,0.0,0.0,373.4762268066406,1274.1993408203125,1775.7813720703125,602.8382568359375,0.0,306.4486083984375,0.0,937.5009765625,1892.517333984375,0.0,498.3589782714844
"391.18500 Da 49.23 s",0.820551,392.19228,"C18H25N5O5",0.0,9776.099609375,0.0,0.0,0.0,0.0,3208.235107421875,0.0,2568.960693359375,11322.7890625,0.0,0.0,0.0,0.0,0.0,0.0,9880.9033203125,0.0,0.0,3023.20361328125,0.0
"440.23776 Da 49.29 s",0.821442,441.24504,"C16H24N16",0.0,6184.2353515625,0.0,0.0,0.0,0.0,2338.96533203125,0.0,1962.9373779296875,7273.1904296875,0.0,0.0,0.0,0.0,0.0,0.0,6698.78662109375,0.0,0.0,2128.443359375,0.0
"680.30953 Da 49.13 s",0.818772,681.31681,"C32H50N4O8P2",0.0,4427.5,0.0,0.0,0.0,0.0,2989.33935546875,0.0,2693.73828125,4864.52783203125,0.0,0.0,0.0,0.0,0.0,0.0,5562.49658203125,0.0,0.0,2516.714599609375,0.0
"373.17490 Da 49.24 s",0.820708,374.18217,"C18H23N5O4",0.0,1621.6077880859375,0.0,0.0,0.0,0.0,745.0742797851562,0.0,486.5862121582031,1824.78759765625,0.0,0.0,0.0,0.0,0.0,0.0,1541.5064697265625,0.0,0.0,624.2628173828125,0.0
"485.25801 Da 49.59 s",0.826448,486.26602,"C32H31N5",0.0,16936.42578125,0.0,0.0,0.0,0.0,5967.494140625,0.0,4786.6025390625,17576.69921875,0.0,0.0,0.0,0.0,0.0,0.0,18240.05859375,0.0,0.0,5334.05810546875,0.0
"443.24893 Da 49.43 s",0.823782,444.25599,"C18H41N3O5S2",0.0,3043.97705078125,0.0,0.0,0.0,0.0,1228.815673828125,0.0,912.37255859375,2557.498291015625,0.0,0.0,0.0,0.0,0.0,0.0,3528.5849609375,0.0,0.0,986.212158203125,0.0
"190.07290 Da 49.79 s",0.829886,191.08021,"C10H10N2O2",0.0,2998.09326171875,0.0,0.0,0.0,0.0,716.3446044921875,0.0,613.3577270507812,2570.3671875,0.0,0.0,0.0,0.0,0.0,0.0,2507.728759765625,0.0,0.0,762.7688598632812,0.0
"527.26950 Da 49.82 s",0.830359,528.27678,"C19H29N17O2",0.0,5846.0341796875,0.0,0.0,1762.90966796875,0.0,1754.9244384765625,0.0,1509.601806640625,4951.7177734375,0.0,0.0,0.0,0.0,0.0,0.0,5557.0361328125,0.0,1973.6844482421875,1667.2841796875,0.0
"1279.61468 Da 51.35 s",0.855868,427.54550,"C56H69N35OS",0.0,0.0,0.0,0.0,3123.258544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2741.323974609375,0.0,0.0,0.0,0.0,2036.833984375,4351.5166015625,0.0,0.0
"499.22811 Da 51.90 s",0.864932,500.23539,"C26H33N3O7",0.0,0.0,1304.2066650390625,7111.53662109375,7286.8173828125,1059.5040283203125,0.0,0.0,0.0,0.0,3104.611083984375,6314.0498046875,8368.904296875,1416.0467529296875,0.0,1510.237548828125,0.0,6282.384765625,9027.46875,0.0,1994.537109375
"365.20545 Da 49.69 s",0.828130,366.21272,"C17H27N5O4",0.0,0.0,0.0,1800.8829345703125,0.0,0.0,0.0,0.0,0.0,0.0,501.41796875,1772.7130126953125,0.0,0.0,0.0,0.0,0.0,1888.94580078125,0.0,0.0,0.0
"505.28770 Da 51.60 s",0.860074,506.29498,"C22H31N15",0.0,0.0,0.0,2786.184326171875,2978.909423828125,0.0,0.0,0.0,0.0,0.0,1362.099365234375,2448.16162109375,2643.725830078125,347.45166015625,0.0,541.3306884765625,0.0,2270.234619140625,3467.4580078125,0.0,571.3673095703125
"362.16952 Da 51.84 s",0.863957,363.17680,"C20H26O6",0.0,0.0,0.0,2558.42333984375,2261.011962890625,0.0,0.0,0.0,0.0,0.0,1133.1287841796875,2412.76171875,2861.537841796875,424.6809387207031,0.0,522.6322631835938,0.0,1957.26953125,3113.961669921875,0.0,0.0
"658.32738 Da 49.46 s",0.824271,659.33466,"C38H46N2O8",0.0,1985.93212890625,0.0,0.0,0.0,0.0,800.6421508789062,0.0,604.0350952148438,2195.93115234375,0.0,0.0,0.0,0.0,0.0,0.0,2328.80224609375,0.0,0.0,659.181640625,0.0
"472.23239 Da 50.99 s",0.849817,473.23967,,0.0,0.0,0.0,0.0,1580.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.5650634765625,0.0,0.0,0.0,0.0,0.0,1678.0712890625,0.0,0.0
"407.22701 Da 51.71 s",0.861846,408.23429,"C22H33NO6",0.0,0.0,1402.8167724609375,6168.58203125,2627.951904296875,0.0,0.0,0.0,0.0,0.0,2541.12353515625,4640.05615234375,3502.491943359375,733.8777465820312,0.0,2050.534912109375,0.0,5808.40283203125,3751.3466796875,0.0,860.7696533203125
"365.20567 Da 50.01 s",0.833483,366.21295,"C17H27N5O4",0.0,0.0,893.6595458984375,2934.81787109375,0.0,0.0,0.0,0.0,0.0,0.0,785.7935180664062,2981.038818359375,0.0,0.0,0.0,1132.021728515625,0.0,3268.155517578125,0.0,0.0,0.0
"322.13770 Da 51.83 s",0.863792,323.14497,"C12H22N2O8",0.0,0.0,772.18505859375,2862.35302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.404052734375,1512.9971923828125,0.0,0.0,885.4901733398438,0.0,2558.35205078125,1339.993408203125,0.0,0.0
"421.23081 Da 51.72 s",0.861922,422.23809,"C23H35NO4S",0.0,0.0,0.0,1343.5548095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.660400390625,0.0,0.0,0.0,0.0,0.0,1259.67626953125,0.0,0.0,0.0
"109.06205 Da 51.73 s",0.862169,110.06933,,0.0,0.0,562.0640258789062,2735.023193359375,3776.48095703125,0.0,0.0,0.0,0.0,0.0,1116.3275146484375,3081.72314453125,4003.717529296875,0.0,0.0,751.28125,0.0,2356.83447265625,4598.60302734375,0.0,673.1715087890625
"435.22225 Da 51.80 s",0.863280,436.22953,"C19H29N7O5",0.0,0.0,3980.46630859375,15946.2333984375,7993.95361328125,1913.685791015625,0.0,0.0,0.0,0.0,6090.08935546875,12849.298828125,11366.080078125,2602.37939453125,0.0,4981.5419921875,0.0,16065.484375,9571.2080078125,0.0,2802.144775390625
"468.23210 Da 49.29 s",0.821442,469.23937,"C24H36O9",0.0,123409.59375,0.0,0.0,0.0,0.0,43206.53515625,0.0,35019.74609375,131967.65625,0.0,0.0,0.0,0.0,0.0,0.0,135417.234375,0.0,0.0,39541.00390625,0.0
"984.46236 Da 51.60 s",0.860074,493.23846,"C31H53N32O5P",0.0,0.0,0.0,2040.7130126953125,2453.4072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.6812744140625,0.0,0.0,0.0,0.0,1726.2681884765625,2577.166259765625,0.0,0.0
"809.42819 Da 51.87 s",0.864577,405.72137,"C45H63NO12",0.0,0.0,0.0,1854.0885009765625,2201.04736328125,409.5924072265625,0.0,0.0,0.0,0.0,569.2262573242188,2081.18798828125,1971.402587890625,0.0,0.0,0.0,0.0,1795.079833984375,2033.697021484375,0.0,0.0
"426.22158 Da 49.29 s",0.821442,427.22886,"C22H34O8",0.0,55109.62890625,0.0,0.0,0.0,0.0,19156.30859375,0.0,16034.2412109375,56357.3671875,0.0,0.0,625.066650390625,0.0,0.0,0.0,57600.265625,0.0,624.4918823242188,17719.693359375,0.0
"452.23722 Da 51.93 s",0.865579,453.24449,,0.0,0.0,0.0,2486.31640625,970.5835571289062,0.0,0.0,0.0,0.0,0.0,770.7220458984375,1624.8941650390625,817.84619140625,0.0,0.0,737.7149047851562,0.0,2108.6240234375,723.025390625,0.0,0.0
"278.13677 Da 49.46 s",0.824271,279.14405,"C9H19KN8",0.0,2712.84716796875,0.0,0.0,0.0,0.0,1006.8096923828125,0.0,557.3106079101562,2868.15185546875,0.0,0.0,0.0,0.0,0.0,0.0,2897.2333984375,0.0,0.0,685.3536987304688,0.0
