"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","newJC1_Blank expanded gradient_MeanIntensity","newJC1_Coculture 1 mg_mL expanded gradient_MeanIntensity","newJC1_JC1 0.25 mg_mL expanded gradient_MeanIntensity","newJC1_JC1 1 mg_mL expanded gradient_MeanIntensity","newJC1_Media 1 mg_mL expanded gradient_MeanIntensity","newJC1_Media 0.25 mg_mL expanded gradient_MeanIntensity","newJC1_Coculture 0.25 mg_mL expanded gradient_MeanIntensity","121523_Blank_expanded_gradient_73_1_6075","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6077","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6080","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6081","121523_Blank_expanded_gradient_73_1_6082","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6083","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6085","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6088","121523_Blank_expanded_gradient_73_1_6089","121523_UM1899B_JC1_0.25mgmL_expanded_gradient_82_1_6090","121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","121523_UM1901B_Coculture_0.25mgmL_expanded_gradient_84_1_6094","121523_UM1900B_Media_0.25mgmL_expanded_gradient_83_1_6095"
2745,306.27,554.34221,223.72177,54.612,,"C20H47N10O6P",ION=[M+H]+,,,3778.51,0.00,0.00,926.90,2649.86,3600.28,1009.05,0.00,0.00,0.00,914.96,2285.10,3605.42,1114.22,0.00,0.00,0.00,0.00,852.55,2786.74,3416.91,971.89,0.00,1013.19,0.00,2877.74,3778.51,0.00,941.03
2746,306.49,210.13540,199.25925,41.632,"NPA003066","C11H18N2O2",ION=[M+H]+,,,8508.33,0.00,0.00,2449.24,7773.61,8111.60,2257.56,0.00,0.00,0.00,2571.69,8508.33,8218.48,2159.37,0.00,0.00,0.00,0.00,2115.09,8046.71,8175.79,2411.08,0.00,2660.94,0.00,6765.80,7940.53,0.00,2202.22
2747,306.55,214.13032,198.92043,8.912,"Desthiobiotin","C10H18N2O3",ION=[M+H]+,,,13939.49,0.00,0.00,3799.11,12597.78,12997.18,3236.02,0.00,0.00,0.00,4261.44,11987.48,13939.49,3208.11,0.00,0.00,0.00,0.00,3705.50,13158.11,12789.40,3287.07,0.00,3430.39,0.00,12647.77,12262.64,0.00,3212.86
2748,306.72,643.29542,234.25748,27.353,,"C18H43N15O7P2",ION=[M+H]+,,,10602.34,0.00,0.00,362.81,2771.38,10037.91,2152.53,0.00,0.00,0.00,0.00,2872.79,10602.34,2169.66,0.00,0.00,0.00,0.00,375.67,2558.41,9251.21,2224.11,0.00,712.76,0.00,2882.94,10260.19,0.00,2063.82
2749,307.87,512.27460,142.9948,39.139,"Exodeconolide E","C30H40O7",ION=[M+H]+,,,7650.74,0.00,0.00,1538.40,5591.06,6574.63,1660.67,0.00,0.00,0.00,1616.27,5300.46,6050.01,1774.34,0.00,0.00,0.00,0.00,1490.26,6077.20,6023.15,1557.28,0.00,1508.67,0.00,5395.51,7650.74,0.00,1650.39
2750,305.37,446.24758,246.15147,15.319,,"C12H35N10O6P",ION=[M+H]+,,,1550.99,0.00,0.00,0.00,1199.15,0.00,0.00,0.00,0.00,0.00,0.00,902.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1550.99,0.00,0.00,0.00,0.00,0.00,1143.60,0.00,0.00,0.00
2751,305.96,787.48102,262.80225,113.303,,"C20H61N21O12",ION=[M+H]+,,,1738.12,0.00,0.00,0.00,1522.71,281.13,0.00,0.00,0.00,0.00,0.00,1133.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1738.12,0.00,0.00,0.00,0.00,0.00,1696.66,843.39,0.00,0.00
2752,306.21,503.31046,136.44672,40.111,,"C17H51N3O9P2",ION=[M+H]+,,,3169.41,0.00,0.00,752.71,2634.34,3031.96,891.46,0.00,0.00,0.00,649.30,2488.85,3169.41,887.88,0.00,0.00,0.00,0.00,927.94,2559.22,2815.23,806.13,0.00,680.90,0.00,2854.94,3111.25,0.00,980.37
2753,306.55,182.14027,201.19028,11.329,,"C10H18N2O",ION=[M+H]+,,,22841.46,0.00,0.00,6845.30,22022.78,21525.53,5793.15,0.00,0.00,0.00,6779.05,21164.43,22841.46,5746.91,0.00,0.00,0.00,0.00,7170.70,22103.04,19915.33,6300.45,0.00,6586.17,0.00,22800.87,21819.78,0.00,5332.10
2754,305.71,519.28077,147.77695,28.783,,"C16H43N9O6P2",ION=[M+H]+,,,2372.00,0.00,0.00,274.72,1024.24,2161.01,394.29,0.00,0.00,0.00,0.00,0.00,2372.00,587.97,0.00,0.00,0.00,0.00,461.27,1377.56,1866.50,0.00,0.00,362.90,0.00,1695.15,2244.52,0.00,594.89
2755,308.70,496.26403,141.5949,21.223,,"C19H28N16O",ION=[M+H]+,,,4600.35,0.00,0.00,1317.01,3687.41,4478.42,1425.57,0.00,0.00,0.00,1359.83,3841.49,4415.76,1503.80,0.00,0.00,0.00,0.00,1163.15,3413.21,4419.16,1479.34,0.00,1428.06,0.00,3807.52,4600.35,0.00,1293.58
2756,307.66,582.33702,222.71901,56.655,,"C21H47N10O7P",ION=[M+H]+,,,4043.93,0.00,0.00,843.79,3664.79,2077.54,0.00,0.00,0.00,0.00,836.65,3422.96,2442.46,0.00,0.00,0.00,0.00,0.00,915.43,3527.48,2182.04,0.00,0.00,779.29,0.00,4043.93,1608.11,0.00,0.00
2757,309.26,487.27891,148.03409,33.853,"NPA028381","C25H37N5O5",ION=[M+H]+,,,2681.52,0.00,0.00,0.00,2159.55,2590.45,0.00,0.00,0.00,0.00,0.00,2135.23,2662.26,0.00,0.00,0.00,0.00,0.00,0.00,2149.67,2427.57,0.00,0.00,0.00,0.00,2193.75,2681.52,0.00,0.00
2758,308.67,483.30484,204.42479,29.328,,"C23H41N5O6",ION=[M+H]+,,,7585.09,0.00,0.00,0.00,800.99,7432.99,2241.60,0.00,0.00,0.00,0.00,837.73,7585.09,2272.35,0.00,0.00,0.00,0.00,0.00,858.01,7221.68,2106.04,0.00,0.00,0.00,707.23,7492.19,0.00,2346.41
2759,308.44,483.27015,163.09473,NA,,"C18H43K2N7O3",ION=[M+H]+,,,2365.41,0.00,0.00,0.00,1831.89,2056.16,0.00,0.00,0.00,0.00,0.00,2261.48,2365.41,0.00,0.00,0.00,0.00,0.00,0.00,1543.29,1793.45,0.00,0.00,0.00,0.00,1690.91,2009.62,0.00,0.00
2760,309.24,416.20525,188.27667,34.610,,"C15H29N8O4P",ION=[M+H]+,,,2720.96,0.00,0.00,883.22,906.99,2220.04,637.97,0.00,0.00,0.00,835.56,2720.96,2356.66,700.55,0.00,0.00,0.00,0.00,797.30,0.00,2137.86,562.46,0.00,1016.80,0.00,0.00,2165.59,0.00,650.90
2761,309.34,547.29967,216.33354,38.229,,"C24H33N15O",ION=[M+H]+,,,3420.76,0.00,0.00,0.00,1465.86,3247.33,950.60,0.00,0.00,0.00,0.00,1346.85,3122.82,983.45,0.00,0.00,0.00,0.00,0.00,1578.71,3420.76,835.89,0.00,0.00,0.00,1472.00,3198.41,0.00,1032.45
2762,310.38,556.32085,225.07156,14.947,"NPA004864","C30H44N4O6",ION=[M+H]+,,,7605.81,0.00,0.00,1518.86,5470.26,7068.26,1926.19,0.00,0.00,0.00,1714.91,5421.48,7605.81,1975.23,0.00,0.00,0.00,0.00,1393.30,4860.78,6540.72,1863.35,0.00,1448.35,0.00,6128.51,7058.26,0.00,1939.97
2763,309.48,602.26758,230.86139,36.993,,"C24H34N12O7",ION=[M+H]+,,,1883.93,0.00,1700.65,0.00,0.00,0.00,0.00,459.02,0.00,1524.26,0.00,0.00,0.00,0.00,546.10,0.00,417.73,1883.93,0.00,0.00,0.00,0.00,0.00,0.00,1693.76,0.00,0.00,413.24,0.00
2764,309.72,487.27812,157.19998,22.905,"NPA028381","C25H37N5O5",ION=[M+H]+,,,6495.66,0.00,0.00,1588.50,5089.56,6444.69,1828.99,0.00,0.00,0.00,1521.85,5342.01,6483.80,1868.46,0.00,0.00,0.00,0.00,1641.06,4936.57,6495.66,1845.47,0.00,1602.61,0.00,4990.11,6354.61,0.00,1773.03
2765,310.54,243.12043,200.24272,NA,,"C6H18KN7O",ION=[M+H]+,,,3027.72,0.00,0.00,0.00,1918.84,2618.11,0.00,0.00,0.00,0.00,0.00,1811.85,3027.72,0.00,0.00,0.00,0.00,0.00,0.00,2109.41,2476.32,0.00,0.00,0.00,0.00,1835.26,2350.28,0.00,0.00
2766,310.43,540.32709,223.36232,19.470,,"C15H41N16O4P",ION=[M+H]+,,,2027.53,0.00,0.00,0.00,1706.19,1724.12,349.02,0.00,0.00,0.00,0.00,1824.04,1556.34,543.19,0.00,0.00,0.00,0.00,0.00,1550.98,1588.50,0.00,0.00,0.00,0.00,1743.55,2027.53,0.00,503.88
2767,310.65,439.24224,195.10275,19.575,,"C17H25N15",ION=[M+H]+,,,6099.86,0.00,0.00,820.99,4133.23,5550.56,1223.42,0.00,0.00,0.00,1284.42,3725.84,6099.86,1291.38,0.00,0.00,0.00,0.00,0.00,4593.76,5402.98,882.95,0.00,1178.55,0.00,4080.09,5148.84,0.00,1495.93
2768,310.22,497.27318,203.88507,22.684,,"C18H40N7O7P",ION=[M+H]+,,,1575.62,0.00,0.00,0.00,1512.34,1231.35,0.00,0.00,0.00,0.00,0.00,1572.92,1329.67,0.00,0.00,0.00,0.00,0.00,0.00,1388.46,1215.31,0.00,0.00,0.00,0.00,1575.62,1149.08,0.00,0.00
2769,310.22,602.26728,236.96022,36.587,,"C24H34N12O7",ION=[M+H]+,,,1898.69,0.00,1760.98,0.00,0.00,0.00,0.00,0.00,0.00,1898.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1587.67,0.00,0.00,0.00,0.00,0.00,0.00,1796.57,0.00,0.00,0.00,0.00
2770,310.71,612.34379,231.76807,45.557,"NPA020844","C24H44N12O7",ION=[M+H]+,,,12389.87,0.00,0.00,2379.91,8570.83,12317.23,3307.33,0.00,0.00,0.00,2488.22,8362.58,12284.81,3250.77,0.00,0.00,0.00,0.00,2373.89,8639.12,12277.02,3375.92,0.00,2277.62,0.00,8710.79,12389.87,0.00,3295.31
2771,310.66,745.36303,248.54443,12.433,,"C38H57N3O8P2",ION=[M+H]+,,,8495.01,0.00,0.00,1769.89,6700.63,8141.80,2240.73,0.00,0.00,0.00,1775.37,6253.99,8495.01,2141.42,0.00,0.00,0.00,0.00,1885.43,7766.40,8230.50,2417.92,0.00,1648.89,0.00,6081.52,7699.90,0.00,2162.86
2772,310.48,497.27582,131.66307,86.422,,"C15H44N7O7PS",ION=[M+H]+,,,1516.91,0.00,0.00,503.89,1393.16,1092.76,0.00,0.00,0.00,0.00,434.80,1433.78,1206.79,0.00,0.00,0.00,0.00,0.00,579.44,1516.91,964.96,0.00,0.00,497.43,0.00,1228.80,1106.53,0.00,0.00
2773,311.96,651.39428,241.1355,12.672,,"C28H62NO13P",ION=[M+H]+,,,1313034.50,0.00,1273.64,326134.44,1088832.38,1302966.13,378232.83,303.99,0.00,1045.17,324993.44,1108196.63,1313034.50,379889.06,450.91,0.00,0.00,1422.00,308779.59,1110003.88,1306316.13,387678.88,0.00,344630.28,1353.73,1048296.63,1289547.75,461.05,367130.56
2774,311.91,439.24225,151.40057,49.277,,"C19H37NO10",ION=[M+H]+,,,71639.44,0.00,0.00,19610.62,57236.21,68967.17,22115.60,0.00,0.00,0.00,20659.82,58355.83,71639.44,20811.58,0.00,0.00,0.00,0.00,18498.56,54855.48,67669.30,23797.48,0.00,19673.48,0.00,58497.33,67592.78,0.00,21737.73
2775,311.94,552.32656,150.22784,2.981,"NPA012982","C30H48O9",ION=[M+H]+,,,42815.70,0.00,0.00,12658.07,37294.53,41812.04,13826.72,0.00,0.00,0.00,12690.65,40536.50,42815.70,13167.31,0.00,0.00,0.00,0.00,12804.21,35512.83,41681.44,14530.48,0.00,12479.34,0.00,35834.27,40938.96,0.00,13782.37
2776,311.96,226.09450,156.1247,NA,"NPA032471","C10H14N2O4",ION=[M+H]+,,,3809.96,0.00,0.00,696.77,1499.24,3635.19,1133.02,0.00,0.00,0.00,0.00,2575.57,3745.93,1118.74,0.00,0.00,0.00,0.00,1109.17,0.00,3349.69,1218.86,0.00,981.15,0.00,1922.14,3809.96,0.00,1061.46
2777,312.51,488.26228,265.1659,NA,"NPA009002","C25H36N4O6",ION=[M+H]+,,,4688.39,0.00,0.00,0.00,2738.73,3007.98,0.00,0.00,0.00,0.00,0.00,2964.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1890.30,4335.55,0.00,0.00,0.00,0.00,3361.52,4688.39,0.00,0.00
2778,311.93,490.24137,177.29524,NA,,"C20H43KN4O3S2",ION=[M+H]+,,,4272.68,0.00,0.00,0.00,0.00,3227.43,0.00,0.00,0.00,0.00,0.00,0.00,3148.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4272.68,0.00,0.00,0.00,0.00,0.00,2260.72,0.00,0.00
2779,311.83,535.30072,150.45985,22.797,,"C18H47N7O7P2",ION=[M+H]+,,,8488.13,0.00,0.00,2167.22,6588.98,7682.27,2572.15,0.00,0.00,0.00,1976.63,6762.23,7127.96,3005.82,0.00,0.00,0.00,0.00,2362.04,6726.22,7430.71,2053.38,0.00,2162.98,0.00,6278.51,8488.13,0.00,2657.26
2780,311.94,505.32570,150.44292,11.406,,"C26H43N5O5",ION=[M+H]+,,,33112.05,0.00,0.00,9034.82,26181.65,31449.24,10406.26,0.00,0.00,0.00,10075.61,26799.00,31659.57,9854.32,0.00,0.00,0.00,0.00,7674.57,25456.28,33112.05,11214.45,0.00,9354.26,0.00,26289.67,29576.10,0.00,10150.02
2781,311.88,243.12096,250.45236,NA,,"C6H18KN7O",ION=[M+H]+,,,5112.58,0.00,0.00,1333.68,3860.56,4290.92,1442.58,0.00,0.00,0.00,1321.31,3878.16,5112.58,1459.19,0.00,0.00,0.00,0.00,1525.15,3318.82,3409.75,1377.22,0.00,1154.57,0.00,4384.70,4350.44,0.00,1491.32
2782,312.67,566.27041,225.35855,44.998,,"C26H34N10O5",ION=[M+H]+,,,1718.95,0.00,1688.54,0.00,0.00,0.00,0.00,504.04,0.00,1664.79,0.00,0.00,0.00,0.00,455.61,0.00,549.39,1718.95,0.00,0.00,0.00,0.00,0.00,0.00,1681.89,0.00,0.00,507.13,0.00
2783,311.86,243.12063,155.91283,24.238,,"C10H17N3O4",ION=[M+H]+,,,43434.80,0.00,0.00,11757.00,34834.57,42273.19,13012.95,0.00,0.00,0.00,12059.62,35113.46,41741.61,12742.96,0.00,0.00,0.00,0.00,11614.85,33609.02,43434.80,13096.89,0.00,11596.53,0.00,35781.23,41643.14,0.00,13198.99
2784,312.67,262.13062,210.08727,44.009,,"C10H19KN6",ION=[M+H]+,,,17320.72,0.00,0.00,0.00,2245.90,16528.87,4712.76,0.00,0.00,0.00,0.00,1903.97,16339.27,4732.06,0.00,0.00,0.00,0.00,0.00,1742.49,15926.61,4851.32,0.00,0.00,0.00,3091.24,17320.72,0.00,4554.90
2785,311.75,488.26202,180.10855,NA,"NPA009002","C25H36N4O6",ION=[M+H]+,,,4999.63,0.00,0.00,609.24,4307.93,1806.06,0.00,0.00,0.00,0.00,584.14,4999.63,1836.91,0.00,0.00,0.00,0.00,0.00,684.03,3760.63,3581.26,0.00,0.00,559.53,0.00,4163.53,0.00,0.00,0.00
2786,311.96,505.32618,137.82672,23.058,,"C20H44N9O4P",ION=[M+H]+,,,10121.68,0.00,0.00,2212.09,7347.83,8783.64,2856.22,0.00,0.00,0.00,2324.83,8929.36,10121.68,2811.59,0.00,0.00,0.00,0.00,1985.52,5761.12,8893.65,3048.06,0.00,2325.91,0.00,7353.02,7335.58,0.00,2709.00
2787,311.99,243.12084,142.83553,NA,,"C6H18KN7O",ION=[M+H]+,,,10633.25,0.00,0.00,3132.49,9467.38,9645.05,3173.84,0.00,0.00,0.00,3135.07,10322.71,9697.16,2845.20,0.00,0.00,0.00,0.00,2922.46,9216.08,8604.74,3470.29,0.00,3339.94,0.00,8863.36,10633.25,0.00,3206.03
2788,311.59,775.33700,251.99,47.238,"NPA032637","C40H49N5O11",ION=[M+H]+,,,8824.17,0.00,0.00,1686.04,6446.18,8488.88,1992.05,0.00,0.00,0.00,1681.89,6872.49,8640.92,2036.69,0.00,0.00,0.00,0.00,1694.16,6424.34,8824.17,1934.39,0.00,1682.07,0.00,6041.71,8001.54,0.00,2005.06
2789,311.79,375.17808,208.15657,NA,"NPA027866","C19H25N3O5",ION=[M+H]+,,,5614.96,0.00,0.00,1574.22,5446.32,3945.65,940.87,0.00,0.00,0.00,1422.47,5299.77,3709.31,1083.56,0.00,0.00,0.00,0.00,1694.07,5424.24,3785.48,809.74,0.00,1606.11,0.00,5614.96,4342.16,0.00,929.30
2790,312.66,490.24201,204.59615,30.769,"NPA029429","C29H34N2O5",ION=[M+H]+,,,19718.35,0.00,251.38,955.11,687.63,18901.21,4986.25,0.00,0.00,318.08,971.71,2062.88,17936.38,4545.23,0.00,0.00,0.00,0.00,918.69,0.00,19048.91,5363.26,0.00,974.94,436.06,0.00,19718.35,0.00,5050.25
2791,311.74,634.36828,149.123,102.973,"NPA017391","C36H50N4O6",ION=[M+H]+,,,5199.16,0.00,0.00,1565.73,4103.99,4662.20,1872.13,0.00,0.00,0.00,1725.35,4414.67,5199.16,1756.27,0.00,0.00,0.00,0.00,1595.04,4148.24,4271.66,2141.30,0.00,1376.79,0.00,3749.06,4515.77,0.00,1718.80
2792,311.79,488.26244,206.11491,21.104,"NPA009002","C25H36N4O6",ION=[M+H]+,,,186181.91,0.00,1831.77,52807.41,182948.57,136332.18,37390.56,574.70,0.00,1696.76,54229.25,184199.39,135850.33,36382.25,740.27,0.00,574.84,1796.03,51760.43,178464.42,136542.77,38506.45,0.00,52432.56,2002.52,186181.91,136603.44,408.99,37282.98
2793,312.33,278.12585,211.27655,NA,"NPA022530","C14H18N2O4",ION=[M+H]+,,,3444.21,0.00,0.00,563.44,2383.96,1160.62,0.00,0.00,0.00,0.00,918.62,3444.21,0.00,0.00,0.00,0.00,0.00,0.00,771.69,1729.41,1394.08,0.00,0.00,0.00,0.00,1978.27,2087.79,0.00,0.00
2794,311.78,613.34344,224.81764,NA,,"C39H48KN3O",ION=[M+H]+,,,2981.50,0.00,0.00,0.00,2213.38,1582.76,0.00,0.00,0.00,0.00,0.00,2165.45,2154.14,0.00,0.00,0.00,0.00,0.00,0.00,1493.18,2594.15,0.00,0.00,0.00,0.00,2981.50,0.00,0.00,0.00
2795,311.67,673.34227,242.9559,32.784,,"C26H48N11O8P",ION=[M+H]+,,,5021.94,0.00,0.00,332.39,2965.29,4877.50,470.50,0.00,0.00,0.00,0.00,0.00,5021.94,0.00,0.00,0.00,0.00,0.00,997.18,4373.65,4625.35,1411.50,0.00,0.00,0.00,4522.21,4985.23,0.00,0.00
2796,314.02,673.34203,234.43129,7.185,,"C35H53N3O6P2",ION=[M+H]+,,,13158.23,0.00,0.00,2601.55,9960.89,12809.53,2998.30,0.00,0.00,0.00,2621.45,9871.16,13158.23,3065.85,0.00,0.00,0.00,0.00,2432.50,10419.56,12656.19,2986.05,0.00,2750.70,0.00,9591.94,12614.18,0.00,2943.00
2797,313.64,646.29431,234.10869,27.859,,"C18H44N14O8P2",ION=[M+H]+,,,3905.44,0.00,0.00,0.00,2131.67,3585.07,1004.86,0.00,0.00,0.00,0.00,1954.48,3316.69,915.55,0.00,0.00,0.00,0.00,0.00,2100.19,3905.44,1178.93,0.00,0.00,0.00,2340.35,3533.07,0.00,920.11
2798,314.30,432.23586,192.05608,48.844,"NPA008750","C22H32N4O5",ION=[M+H]+,,,2786.61,0.00,0.00,0.00,0.00,2523.23,711.46,0.00,0.00,0.00,0.00,0.00,2786.61,684.30,0.00,0.00,0.00,0.00,0.00,0.00,2576.35,809.59,0.00,0.00,0.00,0.00,2206.74,0.00,640.49
2799,313.81,556.26389,140.1723,NA,"NPA024797","C32H36N4O5",ION=[M+H]+,,,1573.56,0.00,0.00,361.63,386.39,524.52,156.38,0.00,0.00,0.00,328.40,1159.16,0.00,0.00,0.00,0.00,0.00,0.00,386.58,0.00,0.00,0.00,0.00,369.92,0.00,0.00,1573.56,0.00,469.13
2800,314.45,333.16781,192.77835,87.194,"NPA013298","C17H23N3O4",ION=[M+H]+,,,1586.38,0.00,0.00,0.00,0.00,1378.55,0.00,0.00,0.00,0.00,0.00,0.00,1325.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223.74,0.00,0.00,0.00,0.00,0.00,1586.38,0.00,0.00
2801,313.60,541.28865,165.90787,75.587,,"C19H49N3O10P2",ION=[M+H]+,,,1701.06,0.00,0.00,0.00,1510.98,967.13,0.00,0.00,0.00,0.00,0.00,1322.47,1074.02,0.00,0.00,0.00,0.00,0.00,0.00,1509.42,654.51,0.00,0.00,0.00,0.00,1701.06,1172.85,0.00,0.00
2802,315.83,487.27852,157.57938,31.048,,"C16H47N3O9P2",ION=[M+H]+,,,2118.01,0.00,0.00,404.61,441.26,1214.43,0.00,0.00,0.00,0.00,383.38,0.00,1525.29,0.00,0.00,0.00,0.00,0.00,376.34,1323.79,2118.01,0.00,0.00,454.11,0.00,0.00,0.00,0.00,0.00
2803,314.53,575.34204,228.37595,22.829,,"C28H45N7O6",ION=[M+H]+,,,14623.80,0.00,0.00,3346.36,11843.76,14096.54,3362.34,0.00,0.00,0.00,3392.97,11795.18,14623.80,3218.20,0.00,0.00,0.00,0.00,3415.20,12352.55,13357.77,3660.08,0.00,3230.89,0.00,11383.54,14308.05,0.00,3208.76
2804,314.22,262.13037,195.92183,44.400,,"C10H19KN6",ION=[M+H]+,,,8264.78,0.00,0.00,0.00,0.00,7647.91,2047.21,0.00,0.00,0.00,0.00,0.00,8264.78,1731.83,0.00,0.00,0.00,0.00,0.00,0.00,7936.82,2441.71,0.00,0.00,0.00,0.00,6742.13,0.00,1968.10
2805,314.17,460.27883,139.84325,52.485,"NPA022017","C27H40O6",ION=[M+H]+,,,3773.17,0.00,0.00,1289.67,3380.78,3530.43,1222.56,0.00,0.00,0.00,1185.76,3513.70,3404.89,1299.62,0.00,0.00,0.00,0.00,1310.09,3444.33,3413.24,1218.34,0.00,1373.15,0.00,3184.30,3773.17,0.00,1149.73
2806,313.41,697.32582,247.16476,4.648,,"C21H40N21O5P",ION=[M+H]+,,,1795.60,0.00,1670.54,0.00,0.00,0.00,0.00,432.56,0.00,1659.46,0.00,0.00,0.00,0.00,499.38,0.00,373.72,1795.60,0.00,0.00,0.00,0.00,0.00,0.00,1556.57,0.00,0.00,424.58,0.00
2807,313.69,606.37304,225.37007,53.692,"NPA009991","C34H54O9",ION=[M+H]+,,,5214.45,0.00,0.00,1377.15,4258.29,4743.65,1084.61,0.00,0.00,0.00,1566.94,4367.40,4563.90,0.00,0.00,0.00,0.00,0.00,1266.16,4094.17,4452.58,1660.14,0.00,1298.35,0.00,4313.30,5214.45,0.00,1593.68
2808,316.25,474.21428,202.6506,14.782,,"C23H35KN2O6",ION=[M+H]+,,,29992.73,0.00,0.00,7815.43,22555.65,29624.58,10723.79,0.00,0.00,0.00,7598.92,22605.73,29992.73,10396.57,0.00,0.00,0.00,0.00,7704.86,22689.54,29858.79,10682.38,0.00,8142.52,0.00,22371.68,29022.22,0.00,11092.42
2809,315.18,460.23451,202.70819,68.333,,"C19H40O10S",ION=[M+H]+,,,14560.32,0.00,0.00,1130.39,3485.72,13656.48,4336.44,0.00,0.00,0.00,1084.40,3579.79,13139.58,4252.83,0.00,0.00,0.00,0.00,1078.41,3413.78,14560.32,4347.62,0.00,1228.35,0.00,3463.60,13269.55,0.00,4408.85
2810,315.51,460.27891,208.95253,37.441,,"C23H36N6O4",ION=[M+H]+,,,2703.79,0.00,0.00,0.00,1992.01,2502.51,0.00,0.00,0.00,0.00,0.00,2207.77,2703.79,0.00,0.00,0.00,0.00,0.00,0.00,1915.23,2165.99,0.00,0.00,0.00,0.00,1853.02,2637.75,0.00,0.00
2811,316.15,69.05598,235.45831,,,,ION=[M+H]+,,,2560.97,0.00,0.00,140.42,1455.30,2506.63,833.28,0.00,0.00,0.00,421.27,1325.01,2460.35,753.49,0.00,0.00,0.00,0.00,0.00,1500.80,2498.59,893.83,0.00,0.00,0.00,1540.09,2560.97,0.00,852.53
2812,314.62,460.23471,261.824,24.614,,"C21H37N2O7P",ION=[M+H]+,,,2904.86,0.00,0.00,0.00,0.00,2603.29,0.00,0.00,0.00,0.00,0.00,0.00,2669.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2235.60,0.00,0.00,0.00,0.00,0.00,2904.86,0.00,0.00
2813,316.70,561.31517,228.00706,40.203,"NPA022435","C28H43N5O7",ION=[M+H]+,,,5924.92,0.00,0.00,596.30,1841.08,5828.73,1659.20,0.00,0.00,0.00,603.40,1747.05,5835.91,1439.69,0.00,0.00,0.00,0.00,543.39,1745.30,5725.37,1822.89,0.00,642.12,0.00,2030.90,5924.92,0.00,1715.01
2814,314.19,454.21772,199.78505,27.025,,"C19H30N6O7",ION=[M+H]+,,,4135.14,0.00,0.00,0.00,0.00,3922.48,1145.32,0.00,0.00,0.00,0.00,0.00,3859.29,1183.11,0.00,0.00,0.00,0.00,0.00,0.00,4135.14,1171.82,0.00,0.00,0.00,0.00,3773.02,0.00,1081.02
2815,315.08,609.34741,226.34676,7.097,"NPA007149","C33H47N5O6",ION=[M+H]+,,,3841.05,0.00,0.00,982.37,3600.03,2534.07,606.01,0.00,0.00,0.00,1071.77,3269.34,2485.68,494.49,0.00,0.00,0.00,0.00,816.50,3841.05,2641.67,705.95,0.00,1058.82,0.00,3689.71,2474.87,0.00,617.59
2816,314.84,771.41175,259.7415,22.442,,"C28H54N17O7P",ION=[M+H]+,,,2158.24,0.00,0.00,0.00,818.84,2139.03,226.21,0.00,0.00,0.00,0.00,847.95,2158.24,0.00,0.00,0.00,0.00,0.00,0.00,931.01,2124.22,349.06,0.00,0.00,0.00,677.56,2134.63,0.00,329.56
2817,315.26,359.18747,204.57986,58.192,"NPA030448","C19H25N3O4",ION=[M+H]+,,,1819.15,0.00,0.00,0.00,951.44,1793.52,726.83,0.00,0.00,0.00,0.00,788.53,1819.15,718.16,0.00,0.00,0.00,0.00,0.00,1135.81,1742.35,781.05,0.00,0.00,0.00,929.98,1819.06,0.00,681.26
2818,314.94,593.31557,233.18471,57.290,"NPA015795","C31H47NO10",ION=[M+H]+,,,2109.55,0.00,0.00,0.00,875.73,1924.21,0.00,0.00,0.00,0.00,0.00,940.02,2109.55,0.00,0.00,0.00,0.00,0.00,0.00,805.91,1856.25,0.00,0.00,0.00,0.00,881.28,1806.83,0.00,0.00
